dataset,target,encoder,encoder_setting,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
colic.arff,surgical_lesion,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,22,22,0.07552628517150879,0.0224473237991333,0.009217023849487305,0.00015504360198974608,0.6843143467119264,0.8155418657935216,0.8453351449275364,0.9459135959773863,0.13183614688523657,0.06801396339400495
colic.arff,surgical_lesion,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,22,22,0.08259170055389405,0.02539780139923096,0.008501648902893066,0.00017542839050292968,0.6843143467119264,0.8155418657935216,0.8453351449275364,0.9459135959773863,0.13183614688523657,0.06801396339400495
colic.arff,surgical_lesion,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,22,22,0.3436815023422241,0.037035155296325686,0.00830979347229004,0.00016276836395263673,0.6906432234441775,0.8289441904519744,0.8281583452779104,0.9460616284096103,0.13380697054419616,0.06573505559499436
colic.arff,surgical_lesion,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,22,22,0.31609606742858887,0.03449068069458008,0.009933185577392579,0.00016965866088867188,0.6906432234441775,0.8289441904519744,0.8281583452779104,0.9460616284096103,0.13380697054419616,0.06573505559499436
colic.arff,surgical_lesion,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,22,22,0.3404952049255371,0.0378300666809082,0.009586763381958009,0.00019578933715820314,0.6906432234441775,0.8289441904519744,0.8281583452779104,0.9460616284096103,0.13380697054419616,0.06573505559499436
colic.arff,surgical_lesion,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,22,22,0.30854804515838624,0.03317408561706543,0.008283305168151855,0.00018265247344970704,0.6906432234441775,0.8289441904519744,0.8281583452779104,0.9460616284096103,0.13380697054419616,0.06573505559499436
credit.a.arff,class,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,15,34,0.1719278573989868,0.04555354118347168,0.009388542175292969,0.00018999576568603515,0.7323828750148459,0.7767473334290513,0.9111544991511036,0.9545298894924429,0.11001149573344601,0.07923575007141104
credit.a.arff,class,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,15,37,0.18720829486846924,0.05066633224487305,0.010332798957824707,0.00031347274780273436,0.7350070309363614,0.776491322611378,0.9114853510948586,0.9545151439582332,0.10965435287630317,0.07923575007141104
credit.a.arff,class,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",DecisionTreeClassifier,15,34,0.22037045955657958,0.05504581928253174,0.00969243049621582,0.00020573139190673828,0.7323828750148459,0.7767473334290513,0.9111544991511036,0.9545298894924429,0.11001149573344601,0.07923575007141104
credit.a.arff,class,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False,
       handle_missing='indicator', handle_unknown='value', mapping=None,
       return_df=True, verbose=0)}",DecisionTreeClassifier,15,37,0.16049180030822754,0.04674587249755859,0.009830784797668458,0.0002488613128662109,0.7350070309363614,0.776491322611378,0.9114853510948586,0.9545151439582332,0.10965435287630317,0.07923575007141104
credit.a.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,15,15,0.1865102767944336,0.020673751831054688,0.011386537551879882,0.00020222663879394532,0.6957232628931063,0.7790859678605193,0.9109383570589002,0.9541140770001171,0.10922136619746632,0.07683862018868742
credit.a.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,15,15,0.17775578498840333,0.0193889856338501,0.00960073471069336,0.00022072792053222655,0.6957232628931063,0.7790859678605193,0.9109383570589002,0.9541140770001171,0.10922136619746632,0.07683862018868742
credit.a.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.3039052963256836,0.10058414936065674,0.008038020133972168,0.00017883777618408204,-0.04921553770543994,0.9961223854619057,0.48605676722824437,0.999513242234982,0.4660209449606076,0.0015509574112331078
credit.a.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.24277820587158203,0.0705554723739624,0.009038209915161133,0.00014650821685791016,-0.04921553770543994,0.9961223854619057,0.48605676722824437,0.999513242234982,0.4660209449606076,0.0015509574112331078
credit.a.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,15,15,0.168754243850708,0.019263172149658205,0.008768510818481446,0.00017983913421630858,0.7348004114041994,0.7798221547718828,0.9163786948761482,0.9544246109895063,0.10647993100619142,0.07808940026589825
credit.a.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,15,15,0.16695010662078857,0.020486998558044433,0.010188651084899903,0.00023038387298583983,0.7348004114041994,0.7798221547718828,0.9163786948761482,0.9544246109895063,0.10647993100619142,0.07808940026589825
credit.a.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,15,51,0.2185816526412964,0.055975937843322755,0.010903549194335938,0.00022373199462890624,0.7175278318419794,0.7815276067844783,0.9057904531800967,0.9511256040311562,0.11125381454601216,0.07851023119766012
credit.a.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,15,55,0.14737048149108886,0.04069244861602783,0.00791616439819336,0.00014727115631103517,0.7175278318419794,0.7815276067844783,0.9057904531800967,0.9511256040311562,0.11125381454601216,0.07851023119766012
credit.a.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.034415674209594724,0.010857343673706055,0.007348990440368653,0.00012755393981933594,0.7377759613757215,0.7781796797642057,0.9142786556963127,0.954963696769427,0.10631859603954492,0.0789140713799947
credit.a.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.03396298885345459,0.01109001636505127,0.00753014087677002,0.00013506412506103516,0.7377759613757215,0.7781796797642057,0.9142786556963127,0.954963696769427,0.10631859603954492,0.0789140713799947
credit.a.arff,class,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.162003231048584,0.016976094245910643,0.00763545036315918,0.00013577938079833984,0.6870581113583146,0.7790535171671007,0.9077934134343302,0.9541242813757715,0.1120848002276728,0.07683024974464255
credit.a.arff,class,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,15,15,0.1502534866333008,0.016696405410766602,0.007495450973510742,0.0001438617706298828,0.6870581113583146,0.7790535171671007,0.9077934134343302,0.9541242813757715,0.1120848002276728,0.07683024974464255
credit.a.arff,class,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,15,15,0.2121750831604004,0.02177271842956543,0.010466504096984863,0.0003846883773803711,0.69013989465723,0.7793296740363835,0.908413760828871,0.9541740748618046,0.11136739295223594,0.07675398216542148
credit.a.arff,class,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,15,15,0.2053133249282837,0.02138352394104004,0.00883781909942627,0.00016126632690429687,0.69013989465723,0.7793296740363835,0.908413760828871,0.9541740748618046,0.11136739295223594,0.07675398216542148
credit.g.arff,class,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,20,49,0.3175602912902832,0.08383514881134033,0.009918904304504395,0.00019028186798095704,0.3229910545644924,0.4188948549378968,0.7222857142857143,0.804900940623163,0.18884190940825402,0.1539238714649506
credit.g.arff,class,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,20,55,0.29146275520324705,0.0893465518951416,0.011033582687377929,0.0002783298492431641,0.3229910545644924,0.4188948549378968,0.7222857142857143,0.804900940623163,0.18884190940825402,0.1539238714649506
credit.g.arff,class,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",DecisionTreeClassifier,20,49,0.3916692972183228,0.09736652374267578,0.011347174644470215,0.0002286672592163086,0.3229910545644924,0.4188948549378968,0.7222857142857143,0.804900940623163,0.18884190940825402,0.1539238714649506
credit.g.arff,class,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False,
       handle_missing='indicator', handle_unknown='value', mapping=None,
       return_df=True, verbose=0)}",DecisionTreeClassifier,20,55,0.3108725309371948,0.09131278991699218,0.010462474822998048,0.00020401477813720704,0.3229910545644924,0.4188948549378968,0.7222857142857143,0.804900940623163,0.18884190940825402,0.1539238714649506
credit.g.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,20,20,0.3138822317123413,0.030311965942382814,0.009140610694885254,0.00015294551849365234,0.3028834308736196,0.4431050575544414,0.7341904761904763,0.809555849500294,0.1862914906486483,0.15062191884424264
credit.g.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,20,20,0.31262636184692383,0.03204319477081299,0.009966206550598145,0.00017764568328857422,0.3028834308736196,0.4431050575544414,0.7341904761904763,0.809555849500294,0.1862914906486483,0.15062191884424264
credit.g.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.45976033210754397,0.15422463417053223,0.008052587509155273,0.00017762184143066406,-0.00657951694959769,1.0,0.4992857142857143,1.0,0.301,0.0
credit.g.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.4094007730484009,0.11000230312347412,0.008323597908020019,0.00016334056854248047,-0.00657951694959769,1.0,0.4992857142857143,1.0,0.301,0.0
credit.g.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,20,20,0.3422826051712036,-2.5012468099594116,0.008812022209167481,0.00018024444580078125,0.25631600227466217,0.4098818050183108,0.707452380952381,0.7981234567901235,0.19263312120512727,0.1553392585938162
credit.g.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,20,20,0.27534499168396,0.028348159790039063,0.009862828254699706,0.00018372535705566407,0.25631600227466217,0.4098818050183108,0.707452380952381,0.7981234567901235,0.19263312120512727,0.1553392585938162
credit.g.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,20,61,0.3472733736038208,0.09219985008239746,0.01385047435760498,0.00027616024017333983,0.24064156978358553,0.3987637031205421,0.7095952380952382,0.7965005878894769,0.1943739450998154,0.15660455280394744
credit.g.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,20,74,0.41123647689819337,0.11437704563140869,0.013217902183532715,0.00023081302642822266,0.23730018660550883,0.39963181657520164,0.7080476190476191,0.7967827748383305,0.19497952894326265,0.15659618306038608
credit.g.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.0823056697845459,0.0212766170501709,0.01737070083618164,0.00033431053161621095,0.23551921862846542,0.3841517032026873,0.7040952380952381,0.7938542034097591,0.1911169114225813,0.15732719830355318
credit.g.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.09397299289703369,0.021893072128295898,0.010816550254821778,0.00027484893798828124,0.23551921862846542,0.3841517032026873,0.7040952380952381,0.7938542034097591,0.1911169114225813,0.15732719830355318
credit.g.arff,class,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.32309513092041015,0.02878742218017578,0.007880282402038575,0.00014543533325195312,0.3028834308736196,0.4431050575544414,0.7341904761904763,0.809555849500294,0.1862914906486483,0.15062191884424264
credit.g.arff,class,TargetEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'ordinal_encoder': None, 'min_samples_leaf': 1, 'smoothing': 1.0, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'feature_names': None}",DecisionTreeClassifier,20,20,0.2507237195968628,0.025734686851501466,0.008080482482910156,0.00014908313751220702,0.3028834308736196,0.4431050575544414,0.7341904761904763,0.809555849500294,0.1862914906486483,0.15062191884424264
credit.g.arff,class,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,20,20,0.24294533729553222,0.022403240203857422,0.009282851219177246,0.00015370845794677735,0.30079161006147315,0.44245337676024493,0.730904761904762,0.8096172839506174,0.1876391199108763,0.15062616749013866
credit.g.arff,class,WOEEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'regularization': 1.0, 'feature_names': None}",DecisionTreeClassifier,20,20,0.23602092266082764,0.023085522651672363,0.007911968231201171,0.0001470804214477539,0.30079161006147315,0.44245337676024493,0.730904761904762,0.8096172839506174,0.1876391199108763,0.15062616749013866
cylinder.bands.arff,band_type,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,39,77,0.24644076824188232,0.057241201400756836,0.008810997009277344,0.00014309883117675782,0.3618011811067117,0.5458981826171282,0.7184123183093203,0.8348616293878598,0.20239593859310076,0.14805775857562922
cylinder.bands.arff,band_type,BaseNEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'cols': None, 'mapping': None, 'ordinal_encoder': None, '_dim': None, 'base': 2, '_encoded_columns': None, 'feature_names': None}",DecisionTreeClassifier,39,80,0.21279914379119874,0.05913412570953369,0.008759641647338867,0.0001561880111694336,0.35750209705958647,0.5458981826171282,0.716040776807344,0.8348616293878598,0.20131339269197718,0.14805775857562922
cylinder.bands.arff,band_type,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False, handle_missing='value',
       handle_unknown='value', mapping=None, return_df=True, verbose=0)}",DecisionTreeClassifier,39,77,0.24145677089691162,0.05709986686706543,0.008776974678039551,0.0001549243927001953,0.3618011811067117,0.5458981826171282,0.7184123183093203,0.8348616293878598,0.20239593859310076,0.14805775857562922
cylinder.bands.arff,band_type,BinaryEncoder,"{'base_n_encoder': BaseNEncoder(base=2, cols=None, drop_invariant=False,
       handle_missing='indicator', handle_unknown='value', mapping=None,
       return_df=True, verbose=0)}",DecisionTreeClassifier,39,80,0.2763488531112671,0.07656600475311279,0.010921359062194824,0.00019104480743408202,0.35750209705958647,0.5458981826171282,0.716040776807344,0.8348616293878598,0.20131339269197718,0.14805775857562922
cylinder.bands.arff,band_type,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,39,39,0.27720720767974855,0.02850048542022705,0.00768287181854248,0.00013158321380615234,0.2818406165719196,0.9409005729551712,0.6411971662629096,0.9972811979896565,0.28835578359470226,0.018637355551416535
cylinder.bands.arff,band_type,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,39,39,0.2776313066482544,0.03053441047668457,0.007698822021484375,0.00013885498046875,0.2818406165719196,0.9409005729551712,0.6411971662629096,0.9972811979896565,0.28835578359470226,0.018637355551416535
cylinder.bands.arff,band_type,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,39,39,0.42901999950408937,0.10992379188537597,0.006783509254455566,0.00012900829315185547,0.0,1.0,0.5,1.0,0.4222107871164475,0.0
cylinder.bands.arff,band_type,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,39,39,0.3057308912277222,0.0729142665863037,0.006819605827331543,0.00013511180877685548,0.0,1.0,0.5,1.0,0.4222107871164475,0.0
cylinder.bands.arff,band_type,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,39,39,0.2259756565093994,0.025943231582641602,0.007987761497497558,0.0001491546630859375,0.35827031333143383,0.9105885609051727,0.65471618800204,0.9550861361710468,0.2786292948068767,0.04006912131424485
cylinder.bands.arff,band_type,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,39,39,0.22981407642364501,0.027625155448913575,0.007882809638977051,0.0001743316650390625,0.35827031333143383,0.9105885609051727,0.65471618800204,0.9550861361710468,0.2786292948068767,0.04006912131424485
cylinder.bands.arff,band_type,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,39,527,0.356083083152771,0.06693384647369385,0.01228790283203125,0.00022869110107421876,0.3978859303365324,0.5647126470485129,0.7635012909600919,0.8425982928899902,0.19157968892359237,0.14400282412348248
cylinder.bands.arff,band_type,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'indicator', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,39,534,0.42222883701324465,0.08506152629852295,0.01686687469482422,0.00031409263610839846,0.3986444022670483,0.5647126470485129,0.7616780090526584,0.8425982928899902,0.19159410645531094,0.14400282412348248
